10776,AC027237.4,,AC027243.3
10831,AC027243.1,,AC027250.2
10832,AC027243.2,,AC027251.1
10830,AC027243.3,,AC027271.1
6260,AC027250.2,,AC027277.1
5945,AC027251.1,,AC027277.2
3147,AC027271.1,,AC027279.1
11166,AC027277.1,,AC027279.2
11167,AC027277.2,,AC027281.1
11670,AC027279.1,,AC027287.2
11671,AC027279.2,,AC027288.1
11608,AC027281.1,,AC027288.3
8904,AC027287.2,,AC027290.1
9050,AC027288.1,,AC027306.1
9049,AC027288.3,,AC027307.1
9260,AC027290.1,,AC027307.2
4333,AC027306.1,,AC027307.3
13096,AC027307.1,,AC027309.1
13095,AC027307.2,,AC027312.1
13094,AC027307.3,,AC027315.1
4341,AC027309.1,,AC027319.1
4335,AC027312.1,,AC027329.1
4048,AC027315.1,,AC027335.1
13142,AC027319.1,,AC027338.1
3859,AC027329.1,,AC027338.2
3694,AC027335.1,,AC027343.1
3977,AC027338.1,,AC027343.2
3976,AC027338.2,,AC027343.3
3682,AC027343.1,,AC027348.1
3683,AC027343.2,,AC027373.1
3680,AC027343.3,,AC027419.2
11451,AC027348.1,,AC027449.1
6474,AC027373.1,,AC027451.1
6533,AC027419.2,,AC027458.1
12777,AC027449.1,,AC027514.1
6519,AC027451.1,,AC027514.2
12994,AC027458.1,,AC027541.1
12956,AC027514.1,,AC027544.2
12957,AC027514.2,,AC027575.2
6622,AC027541.1,,AC027584.1
7927,AC027544.2,,AC027601.1
13035,AC027575.2,,AC027601.2
12909,AC027584.1,,AC027601.3
12579,AC027601.1,,AC027601.4
12577,AC027601.2,,AC027601.6
12576,AC027601.3,,AC027607.1
12578,AC027601.4,,AC027612.5
12580,AC027601.6,,AC027627.1
3105,AC027607.1,,AC027644.3
1735,AC027612.5,,AC027682.1
3561,AC027627.1,,AC027682.2
5514,AC027644.3,,AC027682.3
11576,AC027682.1,,AC027682.4
11573,AC027682.2,,AC027682.5
11574,AC027682.3,,AC027682.6
11575,AC027682.4,,AC027688.1
11572,AC027682.5,,AC027688.2
11571,AC027682.6,,AC027698.1
11465,AC027688.1,,AC027702.1
11466,AC027688.2,,AC027763.2
6281,AC027698.1,,AC027779.1
6210,AC027702.1,,AC027796.1
11886,AC027763.2,,AC027796.4
7911,AC027779.1,,AC027796.5
11855,AC027796.1,,AC027801.1
11856,AC027796.4,,AC027801.3
11854,AC027796.5,,AC027801.4
12362,AC027801.1,,AC027804.1
12363,AC027801.3,,AC027807.2
12360,AC027801.4,,AC027808.2
7867,AC027804.1,,AC027811.1
10888,AC027807.2,,AC032011.1
10865,AC027808.2,,AC032019.1
10851,AC027811.1,,AC032019.2
10734,AC032011.1,,AC032044.1
12500,AC032019.1,,AC034102.3
12501,AC032019.2,,AC034102.4
11822,AC032044.1,,AC034102.5
8926,AC034102.3,,AC034102.6
8927,AC034102.4,,AC034102.7
8930,AC034102.5,,AC034102.8
8929,AC034102.6,,AC034110.1
8928,AC034102.7,,AC034111.1
8925,AC034102.8,,AC034111.2
13034,AC034110.1,,AC034114.2
6006,AC034111.1,,AC034139.1
6005,AC034111.2,,AC034148.1
6377,AC034114.2,,AC034154.1
3233,AC034139.1,,AC034159.2
5446,AC034148.1,,AC034187.1
3284,AC034154.1,,AC034193.1
3534,AC034159.2,,AC034195.1
2374,AC034187.1,,AC034198.2
2382,AC034193.1,,AC034199.1
2360,AC034195.1,,AC034206.1
2392,AC034198.2,,AC034213.1
4332,AC034199.1,,AC034222.2
4175,AC034206.1,,AC034223.1
4404,AC034213.1,,AC034223.2
3821,AC034222.2,,AC034226.1
3791,AC034223.1,,AC034228.1
3792,AC034223.2,,AC034228.2
3809,AC034226.1,,AC034228.3
4142,AC034228.1,,AC034229.1
4143,AC034228.2,,AC034229.2
4141,AC034228.3,,AC034229.3
3697,AC034229.1,,AC034229.4
3698,AC034229.2,,AC034231.1
3699,AC034229.3,,AC034232.2
3700,AC034229.4,,AC034234.1
3793,AC034231.1,,AC034236.2
3795,AC034232.2,,AC034236.3
3888,AC034234.1,,AC034238.1
4090,AC034236.2,,AC034238.2
4089,AC034236.3,,AC034238.3
3864,AC034238.1,,AC034243.1
3867,AC034238.2,,AC034245.1
3866,AC034238.3,,AC034268.2
4188,AC034243.1,,AC035139.1
3872,AC034245.1,,AC035139.2
12390,AC034268.2,,AC035140.1
7436,AC035139.1,,AC036101.1
7435,AC035139.2,,AC036103.1
3932,AC035140.1,,AC036108.1
7454,AC036101.1,,AC036108.2
10580,AC036103.1,,AC036108.3
10999,AC036108.1,,AC036176.1
11000,AC036108.2,,AC036176.3
11001,AC036108.3,,AC036214.1
12962,AC036176.1,,AC036214.2
12963,AC036176.3,,AC036214.4
6372,AC036214.1,,AC036222.1
6374,AC036214.2,,AC036222.2
6373,AC036214.4,,AC037193.1
12341,AC036222.1,,AC037198.1
12340,AC036222.2,,AC037198.2
2375,AC037193.1,,AC037433.1
10549,AC037198.1,,AC037441.1
10550,AC037198.2,,AC037441.2
10713,AC037433.1,,AC037450.1
6091,AC037441.1,,AC037459.2
6092,AC037441.2,,AC037459.3
6408,AC037450.1,,AC037459.4
6087,AC037459.2,,AC037486.1
6086,AC037459.3,,AC037487.1
6085,AC037459.4,,AC037487.2
6545,AC037486.1,,AC039056.1
12463,AC037487.1,,AC039056.2
12464,AC037487.2,,AC040168.1
10579,AC039056.1,,AC040169.1
10578,AC039056.2,,AC040169.3
11506,AC040168.1,,AC040169.4
11713,AC040169.1,,AC040173.1
11712,AC040169.3,,AC040174.1
11711,AC040169.4,,AC040174.2
11204,AC040173.1,,AC040896.1
11542,AC040174.1,,AC040904.1
11543,AC040174.2,,AC040914.1
12979,AC040896.1,,AC040934.1
12427,AC040904.1,,AC040936.1
6615,AC040914.1,,AC040963.1
12327,AC040934.1,,AC040970.1
7944,AC040936.1,,AC040977.1
12939,AC040963.1,,AC041005.1
6629,AC040970.1,,AC044781.1
11887,AC040977.1,,AC044784.1
6111,AC041005.1,,AC044798.1
7295,AC044781.1,,AC044798.2
7273,AC044784.1,,AC044798.3
11445,AC044798.1,,AC044802.1
11446,AC044798.2,,AC044802.2
11444,AC044798.3,,AC044810.2
11564,AC044802.1,,AC044839.1
11565,AC044802.2,,AC044839.2
7873,AC044810.2,,AC044839.3
8022,AC044839.1,,AC044840.1
8023,AC044839.2,,AC044849.1
8026,AC044839.3,,AC044873.1
12891,AC044840.1,,AC044893.1
6138,AC044849.1,,AC044893.2
13048,AC044873.1,,AC046129.1
6235,AC044893.1,,AC046130.1
6234,AC044893.2,,AC046130.2
8953,AC046129.1,,AC046134.2
8779,AC046130.1,,AC046143.1
8780,AC046130.2,,AC046143.2
2728,AC046134.2,,AC046158.1
2922,AC046143.1,,AC046158.2
2923,AC046143.2,,AC046168.1
11667,AC046158.1,,AC046168.2
11668,AC046158.2,,AC046195.1
10835,AC046168.1,,AC046195.2
10836,AC046168.2,,AC048337.1
6619,AC046195.1,,AC048338.2
6620,AC046195.2,,AC048341.1
9246,AC048337.1,,AC048341.2
9256,AC048338.2,,AC048344.1
8962,AC048341.1,,AC048344.4
8963,AC048341.2,,AC048352.1
8767,AC048344.1,,AC048380.1
8768,AC048344.4,,AC048382.1
8684,AC048352.1,,AC048382.4
12886,AC048380.1,,AC048382.5
10894,AC048382.1,,AC048382.6
10892,AC048382.4,,AC048383.1
10893,AC048382.5,,AC048387.1
10895,AC048382.6,,AC051618.1
10782,AC048383.1,,AC051619.11
6202,AC048387.1,,AC051619.4
7456,AC051618.1,,AC051619.5
10605,AC051619.11,,AC051619.6
10601,AC051619.4,,AC051619.7
10604,AC051619.5,,AC051619.8
10600,AC051619.6,,AC051635.1
10602,AC051619.7,,AC051649.1
10603,AC051619.8,,AC053503.1
12882,AC051635.1,,AC053503.2
7796,AC051649.1,,AC053503.4
2226,AC053503.1,,AC053503.5
2224,AC053503.2,,AC053513.1
2225,AC053503.4,,AC053513.2
2227,AC053503.5,,AC053527.2
8699,AC053513.1,,AC053545.1
8700,AC053513.2,,AC055714.1
3217,AC053527.2,,AC055716.3
3362,AC053545.1,,AC055717.1
2845,AC055714.1,,AC055717.2
8876,AC055716.3,,AC055720.1
9311,AC055717.1,,AC055720.2
9312,AC055717.2,,AC055733.2
8727,AC055720.1,,AC055736.1
8729,AC055720.2,,AC055758.1
2703,AC055733.2,,AC055758.2
8875,AC055736.1,,AC055764.1
2751,AC055758.1,,AC055764.2
2750,AC055758.2,,AC055788.1
2948,AC055764.1,,AC055788.2
2947,AC055764.2,,AC055807.1
6527,AC055788.1,,AC055811.1
6526,AC055788.2,,AC055811.3
10997,AC055807.1,,AC055822.1
11980,AC055811.1,,AC055839.2
11981,AC055811.3,,AC055840.1
6321,AC055822.1,,AC055854.1
11879,AC055839.2,,AC055855.1
12848,AC055840.1,,AC055855.2
6089,AC055854.1,,AC055872.2
10758,AC055855.1,,AC055874.1
10757,AC055855.2,,AC055878.1
11883,AC055872.2,,AC058791.1
10514,AC055874.1,,AC060234.1
7945,AC055878.1,,AC060234.2
5724,AC058791.1,,AC060234.3
7439,AC060234.1,,AC060765.1
7438,AC060234.2,,AC060765.2
7437,AC060234.3,,AC060766.4
6391,AC060765.1,,AC060766.6
6390,AC060765.2,,AC060780.1
12167,AC060766.4,,AC060809.1
12166,AC060766.6,,AC060814.3
12282,AC060780.1,,AC060814.4
10872,AC060809.1,,AC060814.5
10438,AC060814.3,,AC060834.2
10437,AC060814.4,,AC061708.1
10436,AC060814.5,,AC061709.2
5248,AC060834.2,,AC061958.1
2842,AC061708.1,,AC061961.1
9302,AC061709.2,,AC061975.1
2417,AC061958.1,,AC061975.4
1977,AC061961.1,,AC061975.6
12053,AC061975.1,,AC061975.7
12052,AC061975.4,,AC061975.8
12051,AC061975.6,,AC061979.1
12050,AC061975.7,,AC061992.2
12049,AC061975.8,,AC062004.1
7781,AC061979.1,,AC062015.1
12551,AC061992.2,,AC062020.1
6365,AC062004.1,,AC062021.1
2250,AC062015.1,,AC062022.2
1877,AC062020.1,,AC062028.1
1934,AC062021.1,,AC062029.1
2000,AC062022.2,,AC062032.1
1322,AC062028.1,,AC062037.2
1650,AC062029.1,,AC062037.3
1955,AC062032.1,,AC062039.1
1636,AC062037.2,,AC063919.1
1637,AC062037.3,,AC063919.2
2104,AC062039.1,,AC063923.2
2675,AC063919.1,,AC063926.1
2676,AC063919.2,,AC063938.1
2621,AC063923.2,,AC063943.1
9317,AC063926.1,,AC063944.1
2613,AC063938.1,,AC063944.3
9236,AC063943.1,,AC063947.1
2617,AC063944.1,,AC063948.1
2618,AC063944.3,,AC063952.4
9122,AC063947.1,,AC063960.1
9123,AC063948.1,,AC063960.2
2652,AC063952.4,,AC063962.1
7698,AC063960.1,,AC063965.2
7699,AC063960.2,,AC063976.1
7515,AC063962.1,,AC063977.3
7575,AC063965.2,,AC063977.6
4146,AC063976.1,,AC063979.2
13598,AC063977.3,,AC063980.1
13597,AC063977.6,,AC064799.2
3931,AC063979.2,,AC064801.1
4180,AC063980.1,,AC064802.1
10789,AC064799.2,,AC064805.1
12959,AC064801.1,,AC064805.2
6529,AC064802.1,,AC064807.1
12511,AC064805.1,,AC064807.2
12512,AC064805.2,,AC064807.3
6244,AC064807.1,,AC064807.4
6246,AC064807.2,,AC064829.1
6247,AC064807.3,,AC064834.1
6245,AC064807.4,,AC064836.2
15208,AC064829.1,,AC064836.3
2112,AC064834.1,,AC064836.4
2139,AC064836.2,,AC064843.1
2140,AC064836.3,,AC064852.1
2138,AC064836.4,,AC064853.1
1989,AC064843.1,,AC064856.1
2282,AC064852.1,,AC064869.1
2257,AC064853.1,,AC064871.2
1859,AC064856.1,,AC064874.1
1817,AC064869.1,,AC064875.1
2075,AC064871.2,,AC066580.1
2297,AC064874.1,,AC066585.1
1333,AC064875.1,,AC066595.1
2388,AC066580.1,,AC066595.2
2370,AC066585.1,,AC066612.1
2352,AC066595.1,,AC066612.2
2353,AC066595.2,,AC066613.1
10625,AC066612.1,,AC066613.2
10626,AC066612.2,,AC066614.1
10652,AC066613.1,,AC067747.1
10651,AC066613.2,,AC067750.1
10670,AC066614.1,,AC067751.1
7306,AC067747.1,,AC067752.1
7566,AC067750.1,,AC067773.1
7474,AC067751.1,,AC067817.1
7473,AC067752.1,,AC067817.2
6362,AC067773.1,,AC067838.1
6191,AC067817.1,,AC067852.2
6192,AC067817.2,,AC067852.3
6155,AC067838.1,,AC067852.5
12276,AC067852.2,,AC067863.1
12275,AC067852.3,,AC067930.1
12277,AC067852.5,,AC067930.2
10849,AC067863.1,,AC067930.3
6656,AC067930.1,,AC067930.4
6658,AC067930.2,,AC067930.8
6654,AC067930.3,,AC067942.4
6655,AC067930.4,,AC067945.2
6653,AC067930.8,,AC067945.3
3245,AC067942.4,,AC067945.4
2098,AC067945.2,,AC067956.1
2099,AC067945.3,,AC067960.1
2100,AC067945.4,,AC067968.2
2236,AC067956.1,,AC067969.1
1872,AC067960.1,,AC067969.2
13519,AC067968.2,,AC068014.1
13459,AC067969.1,,AC068020.1
13458,AC067969.2,,AC068025.1
12616,AC068014.1,,AC068025.2
5988,AC068020.1,,AC068051.1
12079,AC068025.1,,AC068057.1
12078,AC068025.2,,AC068058.1
2180,AC068051.1,,AC068075.1
1794,AC068057.1,,AC068075.2
7708,AC068058.1,,AC068112.1
6274,AC068075.1,,AC068134.1
6275,AC068075.2,,AC068134.2
12976,AC068112.1,,AC068135.2
2279,AC068134.1,,AC068189.1
2280,AC068134.2,,AC068189.2
2108,AC068135.2,,AC068193.1
6447,AC068189.1,,AC068196.1
6446,AC068189.2,,AC068205.1
1513,AC068193.1,,AC068205.2
2069,AC068196.1,,AC068228.1
8001,AC068205.1,,AC068228.3
8003,AC068205.2,,AC068234.2
6554,AC068228.1,,AC068234.3
6553,AC068228.3,,AC068254.1
12326,AC068234.2,,AC068279.2
12325,AC068234.3,,AC068282.1
12987,AC068254.1,,AC068282.2
1645,AC068279.2,,AC068286.1
1890,AC068282.1,,AC068286.2
1891,AC068282.2,,AC068295.1
1339,AC068286.1,,AC068305.2
1338,AC068286.2,,AC068308.1
2899,AC068295.1,,AC068338.2
8952,AC068305.2,,AC068338.3
2869,AC068308.1,,AC068385.1
10819,AC068338.2,,AC068389.1
10818,AC068338.3,,AC068389.2
8027,AC068385.1,,AC068389.3
6291,AC068389.1,,AC068397.1
6292,AC068389.2,,AC068397.2
6290,AC068389.3,,AC068408.1
10799,AC068397.1,,AC068408.2
10800,AC068397.2,,AC068413.1
12803,AC068408.1,,AC068418.1
12804,AC068408.2,,AC068418.2
6544,AC068413.1,,AC068418.3
12031,AC068418.1,,AC068442.1
12030,AC068418.2,,AC068446.2
12029,AC068418.3,,AC068473.1
11930,AC068442.1,,AC068473.2
10435,AC068446.2,,AC068473.3
13061,AC068473.1,,AC068473.4
13063,AC068473.2,,AC068473.5
13059,AC068473.3,,AC068481.1
13060,AC068473.4,,AC068483.1
13062,AC068473.5,,AC068489.1
1291,AC068481.1,,AC068491.2
1897,AC068483.1,,AC068491.3
2241,AC068489.1,,AC068492.1
1826,AC068491.2,,AC068506.1
1827,AC068491.3,,AC068533.3
1927,AC068492.1,,AC068535.1
12836,AC068506.1,,AC068535.2
5511,AC068533.3,,AC068544.2
1788,AC068535.1,,AC068580.1
1790,AC068535.2,,AC068580.2
2115,AC068544.2,,AC068580.3
7793,AC068580.1,,AC068580.5
7795,AC068580.2,,AC068587.4
7792,AC068580.3,,AC068594.1
7794,AC068580.5,,AC068616.1
6039,AC068587.4,,AC068616.2
12538,AC068594.1,,AC068616.3
1609,AC068616.1,,AC068620.1
1607,AC068616.2,,AC068620.2
1608,AC068616.3,,AC068631.1
3176,AC068620.1,,AC068633.1
3177,AC068620.2,,AC068633.2
2887,AC068631.1,,AC068643.1
2644,AC068633.1,,AC068643.2
2645,AC068633.2,,AC068658.1
9131,AC068643.1,,AC068672.1
9132,AC068643.2,,AC068672.2
4135,AC068658.1,,AC068672.3
6148,AC068672.1,,AC068688.1
6146,AC068672.2,,AC068700.1
6147,AC068672.3,,AC068700.2
12858,AC068688.1,,AC068707.1
6367,AC068700.1,,AC068721.1
6368,AC068700.2,,AC068722.1
7401,AC068707.1,,AC068722.2
3215,AC068721.1,,AC068724.1
10612,AC068722.1,,AC068724.3
10611,AC068722.2,,AC068725.1
10588,AC068724.1,,AC068726.1
10587,AC068724.3,,AC068733.1
1491,AC068725.1,,AC068733.3
10680,AC068726.1,,AC068756.1
7853,AC068733.1,,AC068759.1
7852,AC068733.3,,AC068768.1
2567,AC068756.1,,AC068774.1
2848,AC068759.1,,AC068787.2
9262,AC068768.1,,AC068787.3
8763,AC068774.1,,AC068787.4
9295,AC068787.2,,AC068787.5
9294,AC068787.3,,AC068789.1
9293,AC068787.4,,AC068790.2
9296,AC068787.5,,AC068790.3
8902,AC068789.1,,AC068790.4
9271,AC068790.2,,AC068790.5
9270,AC068790.3,,AC068790.6
9269,AC068790.4,,AC068790.7
9272,AC068790.5,,AC068790.9
9273,AC068790.6,,AC068792.1
9268,AC068790.7,,AC068831.1
9274,AC068790.9,,AC068831.4
8762,AC068792.1,,AC068831.6
10934,AC068831.1,,AC068858.1
10933,AC068831.4,,AC068870.1
10935,AC068831.6,,AC068870.2
8013,AC068858.1,,AC068875.1
10866,AC068870.1,,AC068880.2
10867,AC068870.2,,AC068880.3
10535,AC068875.1,,AC068888.1
6068,AC068880.2,,AC068888.2
6067,AC068880.3,,AC068898.1
8878,AC068888.1,,AC068898.2
8877,AC068888.2,,AC068931.1
7434,AC068898.1,,AC068944.1
7433,AC068898.2,,AC068946.3
6150,AC068931.1,,AC068985.1
3085,AC068944.1,,AC068987.1
2222,AC068946.3,,AC068987.2
2788,AC068985.1,,AC068987.3
8861,AC068987.1,,AC068989.1
8863,AC068987.2,,AC068993.2
8864,AC068987.3,,AC069023.1
3522,AC068989.1,,AC069029.1
9047,AC068993.2,,AC069061.2
7310,AC069023.1,,AC069079.1
10998,AC069029.1,,AC069113.2
12041,AC069061.2,,AC069114.1
7452,AC069079.1,,AC069120.1
6122,AC069113.2,,AC069133.1
12995,AC069114.1,,AC069148.1
6189,AC069120.1,,AC069155.1
6313,AC069133.1,,AC069185.1
2135,AC069148.1,,AC069200.1
2195,AC069155.1,,AC069209.1
6029,AC069185.1,,AC069209.2
3170,AC069200.1,,AC069213.1
9245,AC069209.1,,AC069214.1
9244,AC069209.2,,AC069222.1
2929,AC069213.1,,AC069224.1
9243,AC069214.1,,AC069228.1
2606,AC069222.1,,AC069234.1
2813,AC069224.1,,AC069234.2
9058,AC069228.1,,AC069234.3
9242,AC069234.1,,AC069234.4
9238,AC069234.2,,AC069234.5
9241,AC069234.3,,AC069243.1
9240,AC069234.4,,AC069257.1
9239,AC069234.5,,AC069272.1
2826,AC069243.1,,AC069277.1
2933,AC069257.1,,AC069280.1
3447,AC069272.1,,AC069280.2
2369,AC069277.1,,AC069281.1
5524,AC069280.1,,AC069285.2
5522,AC069280.2,,AC069287.1
5610,AC069281.1,,AC069287.2
5484,AC069285.2,,AC069287.3
7760,AC069287.1,,AC069294.1
7762,AC069287.2,,AC069307.1
7761,AC069287.3,,AC069360.1
5596,AC069294.1,,AC069366.2
3178,AC069307.1,,AC069368.2
7893,AC069360.1,,AC069404.1
12045,AC069366.2,,AC069410.1
10749,AC069368.2,,AC069421.2
1578,AC069404.1,,AC069421.3
2766,AC069410.1,,AC069431.1
2911,AC069421.2,,AC069437.1
2912,AC069421.3,,AC069439.2
2877,AC069431.1,,AC069444.1
9115,AC069437.1,,AC069503.1
2822,AC069439.2,,AC069503.3
2650,AC069444.1,,AC069503.4
9254,AC069503.1,,AC069540.2
9251,AC069503.3,,AC069542.1
9252,AC069503.4,,AC069544.1
7553,AC069540.2,,AC069547.2
7309,AC069542.1,,AC069549.1
7300,AC069544.1,,AC069549.2
7445,AC069547.2,,AC072022.1
7319,AC069549.1,,AC072022.2
7320,AC069549.2,,AC072026.2
2896,AC072022.1,,AC072026.3
2897,AC072022.2,,AC072028.1
2654,AC072026.2,,AC072039.2
2656,AC072026.3,,AC072054.1
2743,AC072028.1,,AC072061.1
2715,AC072039.2,,AC072062.1
5221,AC072054.1,,AC073023.1
5412,AC072061.1,,AC073046.1
2182,AC072062.1,,AC073046.3
6520,AC073023.1,,AC073046.4
1585,AC073046.1,,AC073048.1
1584,AC073046.3,,AC073050.1
1583,AC073046.4,,AC073052.2
5550,AC073048.1,,AC073062.1
2012,AC073050.1,,AC073071.1
2248,AC073052.2,,AC073072.1
1335,AC073062.1,,AC073073.2
5642,AC073071.1,,AC073091.3
5296,AC073072.1,,AC073091.4
5627,AC073073.2,,AC073094.1
1605,AC073091.3,,AC073111.1
1606,AC073091.4,,AC073111.4
5206,AC073094.1,,AC073114.1
5855,AC073111.1,,AC073115.1
5856,AC073111.4,,AC073115.2
5643,AC073114.1,,AC073127.1
5431,AC073115.1,,AC073130.1
5430,AC073115.2,,AC073130.2
5622,AC073127.1,,AC073140.1
5659,AC073130.1,,AC073140.2
5657,AC073130.2,,AC073167.1
5842,AC073140.1,,AC073172.1
5841,AC073140.2,,AC073174.1
10743,AC073167.1,,AC073176.1
7914,AC073172.1,,AC073176.2
7453,AC073174.1,,AC073188.2
7494,AC073176.1,,AC073188.3
7493,AC073176.2,,AC073188.4
5490,AC073188.2,,AC073188.5
5488,AC073188.3,,AC073188.6
5489,AC073188.4,,AC073195.1
5491,AC073188.5,,AC073210.3
5492,AC073188.6,,AC073218.1
1306,AC073195.1,,AC073225.1
5507,AC073210.3,,AC073236.1
1432,AC073218.1,,AC073254.1
1979,AC073225.1,,AC073257.1
5867,AC073236.1,,AC073257.2
2281,AC073254.1,,AC073263.1
1869,AC073257.1,,AC073263.2
1868,AC073257.2,,AC073270.1
1586,AC073263.1,,AC073270.2
1588,AC073263.2,,AC073283.1
5500,AC073270.1,,AC073283.2
5501,AC073270.2,,AC073284.1
1482,AC073283.1,,AC073288.1
1483,AC073283.2,,AC073288.2
2184,AC073284.1,,AC073311.1
2837,AC073288.1,,AC073314.1
2838,AC073288.2,,AC073316.1
5679,AC073311.1,,AC073316.2
5844,AC073314.1,,AC073316.3
5216,AC073316.1,,AC073320.1
5217,AC073316.2,,AC073321.1
5218,AC073316.3,,AC073323.1
5712,AC073320.1,,AC073325.1
2199,AC073321.1,,AC073326.1
5680,AC073323.1,,AC073326.2
5429,AC073325.1,,AC073332.1
5645,AC073326.1,,AC073333.1
5644,AC073326.2,,AC073336.1
5274,AC073332.1,,AC073342.1
5273,AC073333.1,,AC073342.2
5873,AC073336.1,,AC073343.2
5827,AC073342.1,,AC073346.1
5825,AC073342.2,,AC073348.2
5236,AC073343.2,,AC073349.1
5650,AC073346.1,,AC073349.4
5651,AC073348.2,,AC073349.5
5506,AC073349.1,,AC073352.1
5504,AC073349.4,,AC073352.2
5505,AC073349.5,,AC073359.1
2646,AC073352.1,,AC073359.2
2647,AC073352.2,,AC073365.1
2791,AC073359.1,,AC073367.1
2790,AC073359.2,,AC073370.1
2905,AC073365.1,,AC073389.1
7304,AC073367.1,,AC073389.2
7495,AC073370.1,,AC073389.3
7506,AC073389.1,,AC073409.1
7508,AC073389.2,,AC073409.2
7507,AC073389.3,,AC073429.1
1879,AC073409.1,,AC073429.2
1878,AC073409.2,,AC073475.1
3402,AC073429.1,,AC073476.3
3400,AC073429.2,,AC073487.1
3355,AC073475.1,,AC073508.3
2277,AC073476.3,,AC073517.1
8922,AC073487.1,,AC073525.1
12224,AC073508.3,,AC073529.1
5618,AC073517.1,,AC073530.1
9027,AC073525.1,,AC073534.2
14825,AC073529.1,,AC073539.1
8990,AC073530.1,,AC073539.3
13342,AC073534.2,,AC073548.2
13323,AC073539.1,,AC073569.1
13324,AC073539.3,,AC073569.2
13548,AC073548.2,,AC073569.3
9053,AC073569.1,,AC073571.1
9051,AC073569.2,,AC073573.1
9052,AC073569.3,,AC073575.1
9043,AC073571.1,,AC073575.2
8879,AC073573.1,,AC073578.1
9173,AC073575.1,,AC073578.2
9172,AC073575.2,,AC073578.5
9329,AC073578.1,,AC073591.1
9327,AC073578.2,,AC073592.1
9328,AC073578.5,,AC073593.2
9041,AC073591.1,,AC073611.1
9276,AC073592.1,,AC073626.1
9277,AC073593.2,,AC073632.1
8881,AC073611.1,,AC073636.1
5652,AC073626.1,,AC073641.1
1876,AC073632.1,,AC073648.7
2047,AC073636.1,,AC073651.1
2247,AC073641.1,,AC073655.1
3004,AC073648.7,,AC073655.2
8677,AC073651.1,,AC073655.3
9100,AC073655.1,,AC073657.1
9101,AC073655.2,,AC073834.1
9099,AC073655.3,,AC073840.1
10575,AC073657.1,,AC073842.1
2055,AC073834.1,,AC073842.2
3247,AC073840.1,,AC073848.1
5602,AC073842.1,,AC073862.1
5601,AC073842.2,,AC073863.1
3041,AC073848.1,,AC073864.1
9321,AC073862.1,,AC073869.3
9179,AC073863.1,,AC073869.5
9212,AC073864.1,,AC073878.1
1908,AC073869.3,,AC073878.2
1907,AC073869.5,,AC073896.2
5754,AC073878.1,,AC073896.3
5755,AC073878.2,,AC073896.4
8933,AC073896.2,,AC073896.5
8934,AC073896.3,,AC073912.1
8931,AC073896.4,,AC073912.2
8932,AC073896.5,,AC073934.1
9319,AC073912.1,,AC073941.1
9320,AC073912.2,,AC073957.1
5698,AC073934.1,,AC073957.2
10616,AC073941.1,,AC073957.3
5201,AC073957.1,,AC073964.1
5202,AC073957.2,,AC073968.2
5200,AC073957.3,,AC073973.1
10647,AC073964.1,,AC073987.1
5428,AC073968.2,,AC074008.1
2109,AC073973.1,,AC074008.2
1783,AC073987.1,,AC074011.1
1581,AC074008.1,,AC074024.1
1579,AC074008.2,,AC074029.3
1407,AC074011.1,,AC074031.1
5549,AC074024.1,,AC074032.1
8831,AC074029.3,,AC074033.1
9054,AC074031.1,,AC074035.1
8854,AC074032.1,,AC074044.1
2830,AC074033.1,,AC074050.2
14816,AC074035.1,,AC074050.3
2628,AC074044.1,,AC074050.4
11363,AC074050.2,,AC074051.5
11365,AC074050.3,,AC074052.2
11364,AC074050.4,,AC074096.1
11135,AC074051.5,,AC074099.1
11146,AC074052.2,,AC074117.1
1411,AC074096.1,,AC074124.1
1980,AC074099.1,,AC074131.1
1401,AC074117.1,,AC074132.1
3270,AC074124.1,,AC074135.1
4000,AC074131.1,,AC074135.2
4005,AC074132.1,,AC074138.1
13334,AC074135.1,,AC074139.1
13333,AC074135.2,,AC074183.1
13435,AC074138.1,,AC074194.1
13387,AC074139.1,,AC074212.1
5557,AC074183.1,,AC074237.1
3584,AC074194.1,,AC074254.1
13530,AC074212.1,,AC074254.2
12809,AC074237.1,,AC074257.1
3537,AC074254.1,,AC074281.2
3536,AC074254.2,,AC074286.1
5864,AC074257.1,,AC074290.2
14822,AC074281.2,,AC074325.1
2048,AC074286.1,,AC074344.2
2107,AC074290.2,,AC074351.1
7431,AC074325.1,,AC074366.1
3506,AC074344.2,,AC074387.1
5469,AC074351.1,,AC074389.1
1448,AC074366.1,,AC074389.2
1820,AC074387.1,,AC074389.3
5212,AC074389.1,,AC076966.2
5210,AC074389.2,,AC076968.1
5211,AC074389.3,,AC076968.2
2859,AC076966.2,,AC077690.1
8889,AC076968.1,,AC078776.1
8887,AC076968.2,,AC078777.1
2371,AC077690.1,,AC078778.1
8756,AC078776.1,,AC078785.1
8992,AC078777.1,,AC078785.2
8899,AC078778.1,,AC078788.1
2629,AC078785.1,,AC078788.2
2630,AC078785.2,,AC078789.1
2785,AC078788.1,,AC078795.1
2786,AC078788.2,,AC078795.2
8960,AC078789.1,,AC078795.3
2833,AC078795.1,,AC078802.1
2835,AC078795.2,,AC078814.1
2834,AC078795.3,,AC078816.1
2832,AC078802.1,,AC078820.1
8964,AC078814.1,,AC078820.2
